address,Time step,class,class_pred
1AXATtZnynN1SJWhmje6QicwK4syvGqMZC,38,0,0
19EegySk5U1Vay53AkufebxXBc1Y6SSbmN,38,0,0
1NfwmxBAwD3C3VbH8SCKLjvdf8g77gbYJR,38,0,0
14VKiCzJ6ogBgGcWsdtsWYypog9NjGFPCQ,38,0,0
1Nw3pMZuccAVkzVqPvtsCqxygxKPye1kGh,38,0,0
13qAZYTyE52NBgebH3gNBVka24CY3pb1GS,38,0,0
12uAph6fBtfaGRMiACpBkoVYVxPzwNPRD3,38,0,0
1A5mX9tYsASs1d49Uzs5HXTv3z4h11r6rt,38,0,0
1CL1AfYutxqesfZTWH56eRK4dt3FKxg7sv,38,0,0
1JwnxaPwmzPGuQGQQU1HDtbd5bStz5MC4y,38,0,0
15qqNBat3MzjjSzVLttk3EstfruBkiSQX3,38,0,0
1KHcQQFG4VA82KX28coPBeuMCtpWEgcNaa,38,0,0
17k8nXrByEmtiUw9vNmySwvgoKZR8MgjQc,38,0,0
18gP8uyW9UXa6yA4MoNKjLCHizkan9pXFT,38,0,0
1GCYABw2RCJmgGrbrSF64vUtsAz8SC6Xsz,38,0,0
15SFHPvzAA5wtjh6fTFagL1gQn4xWPjT6c,38,0,0
1KKEwcEBencJsCmK2HY11zztbVY7J2fpRS,38,0,0
1NcaipxpS3hLtMGZNiX3PyyTfnUoJaPNta,38,0,0
1Q9zJ8LhD1D3ewMetZaxeQqpJBTu5XAZJG,38,0,0
1HSjPejbjemScgRbpLyozUcbsGA3tHEdSf,38,0,0
1FFabk6rkEQCAqBXsgGjsd1REwzY6PhFei,38,0,0
1BYwzkVKqPF2RJAFKFRKEPGMtg75fpuDv2,38,0,0
1MgV7Z4L7vty6qh5fXcsp7THddWNXoQ67G,38,0,0
16xJ91kGmNu1MYTS31fdjB5sbJy9xxF646,38,0,0
1Fr61S1JTsrS8cgdvemjurT5wk8wDMzQ2J,38,0,0
13GnzGAqapa5NMBy82ZmA2o9zuxfzFreJx,38,0,0
14kR167Bbu5WxZ9XE8i8c92mF7Z5BWuVyu,38,0,0
19sjMbVFQKywTNKrpu7f9xBcQSYvqw7Dkj,38,0,0
1LFyfm3bJHiXSgJw8GR1r4JDGsy2J6zs63,38,0,0
1KLH3sVBHnyh3aq8Y5wVQcQzAfymENJVhE,38,0,0
1Hpf55iSxsoe2VBHGGV8ABWv4xEQLSk9ey,38,0,0
1H3XjSmxWzCAoL7aT1D8kgxMtT96sP2nYJ,38,1,1
1JFdnxpW7572bcoSbCZ2bHYvJyZTacpVGP,38,0,0
1N6MRvPyykUqmEbsWEMMYs5H8BgCLJSVy6,38,0,0
1GssKLn4NPV2z8jRuU1V7nMeCGoU34HvHJ,38,0,0
12VZawc67MMCfKYgVWW8MKA23yWnzfEG3L,38,0,0
15Jz5N9MUpu9Lm45PQeWu3t3v1CriXyiaX,38,0,0
13aa4KBS7LUEsRAoR5sRTEHSYa5h3Mice9,38,0,0
1GeQ3R5eAoDcZkVVx6cmieMrz1jSsw8Pdr,38,0,0
19cg4PnzQETnTTBGfnHvEHbeWWF6PencX2,38,0,0
13K7cTx7nRTQkujDwt23hBmoVZYWRXPKKC,38,0,0
1LoGrAkujeYzavW47uVMn6DpGXeZmXDjHL,38,0,0
1LNKhZgsSmx2yum9jVApJao2XRoLfYNotv,38,0,0
1JNpYddfJeHNQiWYAJMzTsUdXMv3zkUBk7,38,0,0
14MYkM2RSFfMhyYJJxeosQMwZxX9ASZaYh,38,0,0
1FDUL1t9b13fW8aEqPuxXm4ZTo3J5H41gF,38,0,0
1NaWMZy1wXt3HSq4DdFrdcmU4wthnfbLoy,38,0,0
1EnDvd9xktqs52pkQ3g635nQoFjjV8HkUS,38,0,0
1GMNacMr9yBcCJx4SWnNp9AtWr9oK799SF,38,0,0
1134veNJWdcR9G7thVmjW3rQjMcQgaBF72,38,0,0
1KSeRJ3vZ2Ch9jLS6fKV4cSY65fUaGetdd,38,0,0
1Mn15fcEQ4rEowy35vDvDTUUzHiimyVLkW,38,0,0
1NHs8jUB7aoLdADfewec4VRH6joWy2ShM,38,0,0
1Lh83M6rE3bMJULbz3Fs9z9Dj57FgizPMG,38,0,0
1KrJMDYCm1mWHLDACXy4egck6Zn7khnmKk,38,0,0
14MwgUZG8kKgvW17VtWTfLN9vtjFRwEpLj,38,0,0
1AWg5nCNsaCz6cGZVnLpVz5xtRb8ZzrdSX,38,0,0
16eLHPyFa3qvSAfq65WWQvNPgsBJXxE3RU,38,0,0
1ZFhHH8eQvuWitHnsC4LoEPtoMXCBHBF8,38,0,0
14FWnAhXSUPEQHvBE6fN9hsayVv4RpkUdi,38,0,0
14iyQq5RSB5q1jSp6Np7xnckXEWdpm2kMn,38,0,0
15WtvqkbgVCycLrGcfX96ycyxonSwHir27,38,0,0
1KEMm9hzjD4zDt4vPMYFm8ScfUG7VBbwXR,38,0,0
1Jse1rHEsEZAUaw7qSzZhqsDvYPrmuLqdS,38,0,0
1JCS9jTgem8tcXx1nZMTpQFKV8Ya7mXUgt,38,0,0
12NPo7BEMWD9ALRZKGP2rEnemSu2vTNUsQ,38,0,0
1NRTEDU62UDPpahDkRtEDHa6G6r15oxPQz,38,0,0
1LpF2vEz2jA5f3qaXtGuSrRPR3uMgKXazC,38,0,0
15TDHrGmAKKR7ygfs3q5ASzL7qd7TKFfpD,38,0,0
1CtCi9GxTGuz8DdbDa9pdmWCK7u56dJDUW,38,0,0
18wnPFpU3Rae7WbATiphMddvwhtYJDGw8e,38,0,0
1284LWqnikohzX4kVzBPAuBLZygkZrbB3o,38,0,0
1PUvByfk6aDhUdsFd5uQzjGWUw4jsTa4u5,38,0,0
1HP5vBQPGtK4Ke9kRSpPhowN9Hy33r1nnY,38,0,0
1FxJo6S2dXw6gd7p8e1N2WnU5tnPUUDBbd,38,0,0
1EL6wDWYFKB3wnD4vZYUDFr85e9deA8Jgc,38,0,0
17AyUj2imHCE54DHLT8Rf2pLaYURXDj1Np,38,0,0
1M6bxMiMBWn3SuT7pm1NjCiTNUSw3hVEi4,38,0,0
19UETxsYBi3ffB7Wz86tWk5rR7JH7BRhdp,38,0,0
1EZYwZ687w4r8sH52suY816f8GtwXn8Qhk,38,0,0
1CDL2qkNV2f4A33ScY2TFgxT8QwHRTKimo,38,0,0
19KVXybtnsnpN73ttVVwwQpojX9JAqwNVT,38,0,0
17g26dHyqf6WiH1udztbM3K5aip4J88ZbM,38,0,0
176K25aiJGCjikDG6PaHqBA3GgEWojwEDj,38,0,0
1EHRVcFrbPrf76WWdJgWPJPUdhjC3dSJNU,38,0,0
1PijLuZ6DQiQwLMYMaQatrbpVuASZDP2S4,38,0,0
18VvVJabhjyx71FRDYbKX9pDUjf5nLLF4d,38,0,0
172czNSfFTwEVBMbE8RnZEtFYRDNtsrniZ,38,0,0
1MVRgRz94gJm5M159jFYVeNjytVkX9VVAC,38,0,0
18ZASYvt1Deg7WJDdaSkGhehunTznyUUBh,38,0,0
17WFvTxaUbxqMfE5oRkefu87V1pmAo15tT,38,0,0
15vnhw48XzYwQ5B7zRF746XZkxJWvkteWb,38,0,0
1JvuNXHXhR7hcjgMVZuHhK8HTHrC8E1SxJ,38,0,0
1KK2z9uvwGrCQnyzs4eENduyMW7aMAHwhU,38,0,0
1KfrfCJLSUZnCuZRjm9qq4w1HGgwwjaC2o,38,0,0
1NYYFc79CwfLe4hFQrcor4Ceo7CSCWNMoF,38,0,0
1H3Ngb9Sk9wLScP161oiSvJyEGhg66Sem6,38,0,0
1GCWGHJWwmjujHfDYJe83VoUk9Q6SZDBXG,38,0,0
1PUnBKLCNQLihsyEQqWiKsuWjLgpwfwroW,38,0,0
19nPHRmP2XfxodraJehCBW3fyxz8xo86zz,38,0,0
13Tnz4G1bR1g3MCvFFnH5UrpftvkUGFMpA,38,0,0
1EHHyD5eeVJXVDezCkn9MwSGRbEJfj1214,38,0,0
1FPy1Qu9XDcXmAxhByNm7psxEDhUKXMXzw,38,0,0
1AZ8cWyyZd8LEjW7f4NgVYyTY62T4kKSP,38,0,0
1CaPATFHfdzzUYMpyjZccw6RPv29KWFebv,38,0,0
1Mv6fW5un47WKRPdM1D3FbZzXAWExb9yNY,38,0,0
1EcUnre6Y8QRc5nhA97QCugCjyViwSCrio,38,0,0
1CriAeoZ9TJLLwcYvxNcUnTzUZzuHnF6ag,38,0,0
1H85wCuWiFHrX9sLainA9xB3JuetRgruzp,38,0,0
1JbRExDsBwYa9cQK9eQeoFbhPbqcyNKhwT,38,0,0
1P9qw5y37CGHGDkCEwUmeEfN7D27nysiHt,38,0,0
12GDgJV3kaEyTWWtywcbGVmPtZdBAbcXt6,38,0,0
1QBFRZLzdSXpURFdEK25XtaYNtRzXj54cr,38,0,0
1JgdJFBHScDd2iMEkvqKHkfBCq1iBY1CNE,38,0,0
1DunYPDwM4XLvXiSBgaXYtM8QwGD6iMRky,38,0,0
1APz5C6VBxxSHSQBk4WC2YWW8WoejDuFof,38,0,0
112oVtQZVyb3dqJ82RPYnT7KqJAYDUKnhh,38,0,0
1A5jsp5SgJDe6VSvpQJ9wckwRB9vA9yyZf,38,0,0
1PRH4Wzz3ARFW9f2Dc92ZBw1ni7Vqj4Gom,38,0,0
1JcLvhrkLAxRDfp4j67MhNPhqPvUK2JKyw,38,0,0
1DCdyKZGJm7gKDhJQSfCwszZAzRYWpFYu7,38,0,0
15MWKhAVm6YVVoQJkJyBhmXhmmyHZHojg3,38,0,0
12q88wPs3GdgbmBDrt698rAPGmXSF85vWX,38,0,0
1MZXSJADsZfUKWEdvnUe4FR1ZNnTBFCPbT,38,0,0
1GoEWw9GnaPPk4ZnAiWyFKwqzkyRkDBoGB,38,0,0
16JhaSs7cTLdsPDHRXZPZqQGMdMHgmZ1fy,38,0,0
1JFbhXMHRhkryPsUYRdsK4Cw4Gc3MnWHqL,38,0,0
15FxCkJDtWjaPpPE4XcQaLSgw7pqYqZkf8,38,0,0
1HKR3fDU6NaHcYj5r6r5dDGGMMwjbQAkFK,38,0,0
17Zu3njmWej48hwTCBx7JaGLEeC9iUw4tR,38,0,0
12ref2gSQXrLbfZ1jdsPhcKfKvESao6r32,38,0,0
1HvdToD3mmGkdsRKJcsjSCBKphfReuSXML,38,0,0
1PeGX3cbyqkUYjUma5JasiqzXnKawCprXx,38,0,0
1NjvGSuXntWb1vra25yFjPrEt4SsqvoqRo,38,0,0
1MLijPgS4z1RJRKRsqRXfB9t8KGLuTYnVn,38,0,0
13fgPfp1GXKvxsv69NLAzg3Adm1qWXHvYY,38,0,0
1G7igtPgfakWzZHz9m8WKNuDbVSVJNDNVg,38,0,0
1DSr2niJWnQZDNpU9M8B6KihCBCvTQXEMS,38,0,0
16DgTgDr9feZ4z7G5cfEg1r9W8U7Z64BTD,38,0,0
1G5jDmcw96vbwWscRYWB39bAz5uPaUFdmJ,38,0,0
1EwsiGsiq9mi6ctge8wm2rpjiSW1QvhjUd,38,0,0
1BmUjtqRT8rDEyEt2rmRFK4GCYu7eHZZj2,38,0,0
1QBtGg8bJqaXSPoY1SYVwnoHEGjufYVTrV,38,0,0
1KMDvsHSh2gbjmDzTy9f69jnATWNhhnwqW,38,0,0
1FwrjobTQncn8CiDQbugdHwdmRvpZB9y3L,38,0,0
1PKegxdXy1JzU6tTV5tmHwA2qGbCMk1gZ1,38,0,0
1FzYU5MP8FLj4kNnu2uXzenFeuzpze2LzX,38,0,0
13Tdx7tpSTcu2GSLxJtRAfCM7vjhNM2pXy,38,0,0
1Gk4wTPSM4b1KuJT4uoBgSZwHpLmfTsTtt,38,0,0
1NpEZ3MEj5FMU826JTS2fsVGT66MLmtpCv,38,0,0
1fpoqMisHoNZvTwF46RKnmrCWpNQACDg8,38,0,0
1EMnrPTuyMDB8rdfZuoh4yk5Gkt7zogfht,38,0,0
173dQSXGs1o9SobZrdyWt88epHAYjhocmK,38,0,0
1NoMVzbHn1DnTBWvmA5dTQG381UoWX1WUm,38,0,0
16ykSG3ameSjk9XC71AjdGtkZCRCXfuzEo,38,0,0
19bYMRCyW9Cq3NKUqoiPkCsWunRrxMLsqg,38,0,0
1Hobwdy6qbmYLyddwZPGwfweJre6CRUSYz,38,0,0
171NTHaLfxa6Wf7cn6mTkMNcgg9tmX6xR6,38,0,0
16MyS3rC8Ds63Ba9px1ibLt1sUmMfaP3yq,38,0,0
1GEAtr2HSaJzTXPAAUjvmojDFbL4fhQ7Tw,38,0,0
1CiqbBpvh1aG3rZj3R3yHL7nnCaUKLu7xg,38,0,0
17sMy7cBb4hRqUi6L4PWiLxAZthPGXN6Mw,38,0,0
1Q7uaVLM8hQbk34ZqLVArHnSJdVKX7x71H,38,0,0
1PobCf265PPYbCQ3rRE6BRStBV7h6T5MvG,38,0,0
1DvpkAz9UcBGCuP8jJauS8gYsFURzHaeSC,38,0,0
1BQe966mNAQXfipTNrA8aJN2V6vd6fuWKn,38,0,0
153b8STJkFcYdCFXZLoJLKHCXDTcs76B5P,38,0,0
1EapXjdLzSmZjDKpvhUCky9596h4anQNXE,38,0,0
1GuAYpKWt2Y1Zid5ydq9PiUH79HdS3CJoa,38,0,0
15sThWuYEbMtRkexcF2QQLFUsX8xYGtakN,38,0,0
1JFC992FwGrtzT5bWeMe92R9doxcPzUunJ,38,0,0
1EQVodPZ7YU7HbS9CjoZpQ8Jt886zUGR2f,38,0,0
16vCEvVQnCe5taUNyTJ1tLydzhA2qdrSg9,38,0,0
1BxWtThUyYgtyaEbvTg3iszacK9xRWWYL8,38,0,0
14KqaPGXjfZ4qXCVAgbTZ615G1jRX67mjJ,38,0,0
1EC2UtPRxvdrCDqiLqZFSBr3odi1EjvkfD,38,0,0
1P2VBaZEJh17W22CThryKzihtnAGfSyqd1,38,1,1
16gKrjYPwySqhCXSTjkFmCPp44XVUbSPBS,38,1,0
16pp3LEAopZLvsZWQSu6Qsb6nprMcL2xJL,38,0,0
1GHtASU2RJm6krFFXDMkMY4MPgXA9iTG7n,38,0,0
1GqmaQdrAeTpLfTnHPNFrw6HBZqkPjjSW6,38,1,1
38kNXiL5V9wcMEq5Y7cnkmWagxxtWawSHJ,38,0,0
3KMWtgBdMznjWYBFntnnca3J8G2dFoAHRv,38,0,0
1aDaqjTq5LzMAEu2GRa2VMTURbb8fRyeq,38,0,0
1M9UVcV55C712NfDmr3BoT8Ztvp7VUXpLW,38,0,0
12cMGohDF3wmV7GxaRvFqspQDRNadfZBSK,38,0,0
1JtewFLQ8uAroNj9SjG4TiiepZTEcdNxo4,38,0,0
1pzbhQDfwUJRozU7UsEgzeF8XL8xAr97A,38,0,0
1Lq7RZSeorjXZZssNaP8YW85e4GELDvgvs,38,0,0
1NoYxUcV67R1EUM1oxKtWgneqFWMcbvd3n,38,0,0
1GcGZ9uRaTc2kQiUWqHqn39Fne5XB88d8B,38,0,0
1GbbBfU5AMLxvQ7vKjc8xJ6LShJjZwossX,38,0,0
13KckY5ENjtuppW9F41EBTacQVKdRBXkNo,38,0,0
122JgUFmHb4a2RP2D1T67yS5SRLQHdVsUm,38,0,0
17uCf7Zi6n6qN5aFvEnK5u2bQMXJdenGVL,38,0,0
1NTjEATfMGHMPsrmT5GKAZa9MeUrxunpKB,38,0,0
13SCau8xQzJcZiPW5r7j8tSBitcoMwhkNN,38,0,0
1JkBRFp1VvvVbjRE7V1ZBDizdViEpXUycw,38,0,0
1KW8ymmCoXsr8wTr5d48h6S6XMuWVCDw5o,38,0,0
1KhehBsdywqjW2yUg6NcYWWVYrAy7RDamF,38,0,0
1PXLQk7FL4NhDGHuUXTba36DwesRMez46P,38,0,0
1CAr44ndYYaQ8o5ty2FU5n97RMagETGdza,38,0,0
1GCrVj7NfbPyN76JuHCg8som1WjPt8dRex,38,0,0
1MydWsmuUA4bmjMqnmqwUYxhMaA7LLrkBx,38,0,0
1A3icr7J36F6GrE2pwv2i9hTm7a688s3Le,38,0,0
1Fs9CdZib8aDmWy2shy6etCaZxh8LEr1Zz,38,0,0
18n8oCCdS7Z3Uua2UaqfAiS84icFzcpWgp,38,0,0
15B5bvJA63pZryPdi6tGkcjLwjAQSfYXQV,38,0,0
1CwvNLLkeWrFSkdoDD5164R4eZKAbpzLFu,38,0,0
126DzCV8RpxbQKGJdMXQFUvdUPXdpFTTH5,38,0,0
14GYJEebHavpGXV1Z3vFEfnQbKFvdpu3sh,38,0,0
19wH1cihXf1ZW1gbWHMFGvyxY7HHMDT376,38,0,0
1PPQw1tN8cvrUDCgTdPz52Aw1ybG7VucLM,38,1,1
3PXuzKcYFsHx13kLKPSj1VTAr3NAVHCt5j,38,0,0
3BQRquwhjsiPNQm7zNGpcpLc73one2zsZg,38,0,0
3F3BLVHoLwSp14pkYoGZAmC26Uf3NW8YMW,38,0,0
1BSc4oZvTrSQvmJWAy6LtXPk5WKz6pXnjF,38,0,0
1FaKKavaH77U9xrPppu8bKeQmayvzbqCpn,38,0,0
1dJCUcFqvw4w8Q1ZKa6Lzvu7sqKP7m5j8,38,0,0
1JPmLXNsvcWPtrugXhAcZrguR2PUcLkSie,38,0,0
1AgX8c9aUieawx5KrFz8rse11wqTpx2gY4,38,0,0
1J4W8ThJKgitGuirWhc2ou2UJzggSXg76A,38,0,0
1LvSasMDkDphPzMCZb2JBccu66byXgnjcw,38,1,1
14JT8RJJNh1ffMoJjjKKAYeM7N8jaP48UR,38,1,1
13VmPPKRcc1Lr1FdY5AZRr6XiytJAWr3UB,38,1,1
1JurN87jhhu7b9q6Co1ipx5JTW5Wg9itD7,38,1,1
18rjymFdRvZx5yrmnvLTsqoJPS4iaJFvT9,38,1,1
1A4shz465bSX79afUb6wVqwujipbCQFXuw,38,1,1
3FKbhRsT65vK1xmMMYfNYGCB9vopLsq8Pw,38,0,0
3GTRvFPrDu5xXqjqrsZvkNBo6mdKePDDvL,38,0,0
3QZQatypTKyLeRGDpr6aRR6ZEL1xLzddZv,38,0,0
3DnByQ6HVhcFLj452uxWDZ7ZefSxQ6SsWE,38,0,0
3AYn91cENhUBH8tb9fnWkmRzt2vtwMDVux,38,0,0
37JLNAgZqjPXT4UGnkhUo9Hao2ojma3RyT,38,0,0
3BuXV15Lh7hVBDC5NfhTvifAhFrZv9VeoG,38,0,0
3CVwmiZtHw2MB7tNRne5PAHdC48EoYZ2Kg,38,0,0
17trnthNSBAYdnje9CrqFGg89iZQVbsm1k,38,1,1
1DuE19eWi27Y2PR3qX9Nx3AVZM8MHjKo57,38,0,0
1L9Aj9Sphgt1kM8hD4iqJDkiJJwJSzQHRa,38,0,0
138yQxoYKELiASdFDUUmZS4srFRz25pSuC,38,0,0
1oJ7YFfZM8x6qVZyqL3xQy4kdV4EMLnHT,38,1,1
1GjN3kN3sM7nZQSTLxGrk1oNqW9JubFKBv,38,1,1
16UbvGL4tnwN1N2NEPFJefkqmZXPXnv3xo,38,1,1
1NuKb26AoUD9WcKfDwFoBD7786yidigo7R,38,1,1
17c8h7Zj3ymXcmJDaCubvz2YGtQpoLesja,38,1,1
1GRs3b8ERzxkFhkSk4r6hcHaSxZEetnL4S,38,1,1
1Kiy73yBCJhPtdf8eWRHytSwoQbFawKpRC,38,1,1
114EteBXELxZiof5vZM29fyK3QuHFzxh4i,38,1,1
1DpU1xM6VYNAf5A6f9nbqegDjQfGuDdz6N,38,1,1
1EZ55GkCW4v5XJi5rpws48tgggMPgnjt2P,38,1,1
1MHFoupzE6kJa66wF5K4dqHwpBVQRDd3Sx,38,1,1
13q9jDyDYhgVoWFfCzksTGEkGinC9TFW8J,38,1,1
1Hr5YDYjwp6KDjzqChjsGxyXn66y92d3Vg,38,1,1
1MqPjmY3ZSEiN8xCPvamfSiTGZZJPc6sw9,38,1,1
1Jdu925Aw5y5fqVL2SoqncRzxHajqNqJz2,38,0,0
1LPq3xSzWcRu8NTT2zP5ceHXuxJGLXgEcw,38,0,0
1Mo9VxpZTXn4Ke4mHoJ87xf1BY3amfqLYV,38,0,0
1GeQm6J7MVEKa8oHodsmmy9GGQKKKcV48X,38,0,0
12i9m2vnuoJUNqXmUrcDPY9R7GCxseg8Zg,38,0,0
15DpDGeKQxSSVkCBGUXW9QUvBhKaEV1iP8,38,1,1
1NGD8Dv1De8iY3iLf6EsjUnTSK3BiX8XYi,38,1,1
1Q9TmPxB8Mag9vPf3Tzagn5AxayAUgTxn8,38,1,1
1MNffB1YibvRomyMRFhiyiJWKc2CXQXRNh,38,1,1
1B8WtcLuFjtepvFy5wasyrn5rHYqC4c8rJ,38,1,1
16joHE3bjx7EX7oTibSkRqskvWhy5NcGZG,38,1,1
1CasxCZiJdqqGMpN3Dxs5hG8RC2tXxK1dv,38,1,1
129BVbyz6veXyHFuxGDoWtRTKZLgc9rJXf,38,1,1
14tMoZxQtpnvS1hmyWabKpbcgGtNnMciyU,38,0,0
1FQy3iBG9UFav8vUSsPZ9cnLc1c1AJnbzM,38,1,1
1B1opLDwux6qbyZwmwW9nJGUrZD7RZ4m4N,38,1,1
1MNCoNSLnzimBH8qVemmfWvENPuaSmLcaa,38,1,1
1GaEhDayETot75aXF5rkQp9tAoYd7PUBHg,38,1,1
1wRcwYcDnP9kc95vkxcjpRLfvuzPEPgC5,38,1,1
19KnmE6VYxfPL3WZsSDgBH7Tupk5cWjWS6,38,1,1
14AjUfkRUszWPxWPYBVM51iep94BU1mmNT,38,1,1
1C3GvS4LBzx6HZgQ1SFv3raUN6KcGuwPhN,38,1,1
19boj7ABhiMrm8QVcVGXwqqqP9odkpu5kX,38,0,0
1LgbGnrTDwBsWJJSphup3Ls76qyAKM9gRt,38,0,0
13ks4hkX7J92UMSAgqjqAcCXKEr2U6EKG5,38,1,1
1GF8wyKCCLwvLV5DL2H6he5MuUZiKNMQmf,38,0,0
13Tfe2SSNVdAwcSzv5bpBfi6dZDgjqirko,38,1,1
1BU6xHWgLs6Hz5EZ33fhAC2Bc4W9PbY1V8,38,1,1
1LAb5NJBGRKutrjMdWLbWMVU4BDQjKrh3h,38,1,1
19B5Lhe5mXJ3MyBDc7DdRNxNoLZYeqSrdB,38,0,0
1Kb6tJXpFQ4St9fa4ca3jA89mkKe7Jvxf,38,0,0
1MXZ12M4XPfvZg3jXhGGSPmfkD38BbEhYc,38,0,0
1A4YL76MSVWFLbANivcoaQF73UZFGBtWCQ,38,0,0
1AkFGGiyvaUYgCtQpHeHo3H3v6pgS4ozf7,38,0,0
18Grgo2fAxVZRkh6noi9aDedoWAMBBkm7Y,38,0,0
19CxYVm2wiYJRv1hXa9WSq1TLhrpw6x1yq,38,0,0
13BrKNztvMG2jffUwZDDGcfJnBz2xvo8ac,38,0,0
12YfF2jqiQWUsgVTEQKoRE79gyAKis63id,38,0,0
1Lw4NHezKdfT3ab6NzofieZsfPkdLBJoez,38,0,0
13wsnMyu7TxVU9dbYZ199tjwRyjCVpHtHG,38,1,1
1JfaLJxqfgFdmwv7AHtTWbrd3P9K6rwU8i,38,0,0
1MPftF5anRpMbvAefPDq9aFFH198tvq4TR,38,0,0
18FahTJnRvUV9BwutER6pi8vxtRZaqUFXX,38,1,1
1FxMJfgg1HKwWSBxvY46RJ6K7HiLeyYmF9,38,1,1
14ecLjVjvZukztF2RrRqNPfeSe8Xh5hzAA,38,1,1
3BnaDcRYgc9V7X1bZ7x69uhh4LZXcftRUy,38,0,0
3QsMifcFGjCkJqFLKZEDi1pvyir1LSKTkY,38,0,0
3LS5rHhzTuCCJs3AET9DJSr9kuiMeMoJxb,38,0,0
32DqLhQdVFqoFbdAC6qGq2gh593do9BQ1S,38,0,0
1AFYvYUanMgUq9fWRaaRFZ3KF4hLXPtQcg,38,1,1
1N7M5tSeQjEVrQUE1wMn6ybQiLG4oMSypx,38,1,1
1MN9pDReBtAujHpc8owoHrAwiJVe63GPJY,38,1,1
1LevpyRbCkpKszxynn1NB5ZVrZ1yFsczJH,38,0,0
1KiZnRSccfUkQL4Ynz5q38E9JAC9FCQCYn,38,0,0
1AuiXaCEzHkt5Yx6nLGqZJQ2EJSM9mqSLo,38,0,0
1LMo7KWR7NaTozkNXDj4prS56xRCKJphCn,38,0,0
1BTu9H7Cmc7P45gAchQJ9ABL8DyH55gmSn,38,0,0
176UAHyZhBunoKgdC4q5qvNkjJbjcGyyT9,38,1,1
3Hj7DA2wcdLHP3Gp7zc4Dt6EvbY5K9H7dk,38,0,0
3Ka9PwYynbU2m99vYphi4bzF7A2vKMQ7XQ,38,0,0
39559ZwJtsbGT89kNJZmmtBgzSrXEWDwC3,38,0,0
3BkeCWkfapJiuXo1RZYiySGbcT7vwtUf8Y,38,0,0
35Wy6cSHqdRikEzWXKrcH9rs8yidc391Jo,38,0,0
1NV4XkWL4cQXkpGyH4ugqiz9jm1XmPZMJ9,38,1,1
19aYxyVDiJzWcEkV3Syq5GGUnrtqooa32c,38,1,1
1Lskw2HAtZ2GNx151nbaAKEF4KdKNWnMXP,38,1,1
35NBZELarNYPA8XDL1BfZPtXTH8rLzWAtZ,38,0,0
1BbUvAgbixcozpY81SwrM55Qzux1WwMfds,38,0,1
3QjqTLeR9H9YwvsDC6Syak1gs68QF1UYAN,38,0,0
1GoqSZd9YrYZoxQQbiYuyarYetPHpFgEpD,38,1,1
1GZUQvetM42AKAFopSaFtqMphYd94N3zLu,38,1,1
1C9vkRfyPDs98F9xvoZfAa8hw1sW9QWdji,38,1,1
1FxG5BTpoqDgTnhTNgyZLvBeSLpSqpsNWw,38,1,1
14XXgiq1ckN1epnP5wot497hN5cuu9HCZw,38,1,1
1B5kKt4MGfAENHFWf5ZnLUxhAwAj364q8j,38,0,0
1BvPX6rJBFjQB14U8RSRYHJ3Vhhg3b4FTp,38,1,1
1GErWnzEeptbghmPpq5Htn56v9XdNWodky,38,0,0
12gFdquQFf6NL8HwsVzh3pSWdoQMBvtdAv,38,0,0
14GprF5yBHg5tzJaP7zkWhP5P9kWE8F5Z4,38,0,0
1DRVsRCks3LKwMG2KY3rR7DsG1g6BCp1HU,38,1,1
17czPkYKUVbRZWc9LHbRGw2Axq4kLrLyxo,38,1,1
34onKPyp7uZPwCoEk7Q4SafErRCKDLUpKE,38,0,0
1M6evYZAhDXKFHCspTsKoArJvbWa85ryzN,38,0,0
1423jwWXxxbMdcgR7Sf6Sw4xVSrrwhDYJb,38,0,0
19esJGtWMka9tibcjYqDp4tzMzai8FRNk4,38,0,0
1Jv1Ai54xaadzAAF6RiDRSG8XXUpCyZizS,38,0,0
1HWiWkxJmmBA8FGVCt4y9Qi3bARCJiNYDn,38,1,1
1HaeB9VCfjkScxQUbeXEkVZSKMycR6pQPN,38,0,0
1AxeaSGJfv8PGfWwyHVnLYsAU33PFW6e2X,38,1,1
1AqZBsYcD28zyLrPiknKT1cL4m6iY4QAML,38,0,0
1KtzUUaZSTCUNwpnb7U9ebiRtNZ8y3RrAM,38,0,0
1C5sZ2inKHR1QHTHSo2Dvtmt3MAqSprpNj,38,0,0
15aPqnDhuUkUMLE836SvgJn1rNguNgJBDm,38,1,1
17tuUbfeLanNs3CiugCFgtGnBT7Q8Pn4qa,38,1,1
1QCv9r4UyNJsubz52tzcy1ihT9BUXQfTKg,38,1,1
3JRtTn95ddayUnspfrEb6Y5pjTifmxst8H,38,0,0
15dvCC62fHN13qK4QcKrnXMeievq5Qjvt9,38,1,1
1KJnHc4wU5owfFMoZ5TULNLtXEgmzEybA9,38,1,1
1HYhKKq7ScarEgxJtqdXrLGG7YN8JwBNpj,38,0,0
18gxVTVfJM3J9aw86bKUJwMPsSUV84DD7R,38,0,0
1nbVEqQKgSZHAbKB7z1VDZJnCYXzZhVC1,38,0,0
1FiBesRneVnS7x31c71vi7KW2UYhAcW2R1,38,0,0
19Mcbtgf3eJV4BSQUoQK2tWKY2bc1xEoG2,38,0,0
1ANEUcenYKjajbAF92B7QHh6o7X15yniwc,38,0,0
